brand_name,item_number,time,shop_type,assessment_num,monthly_sales_num,shop_num,avg_price,monthly_sales,like_num
Nike,511882-020,2016/6/19,TB_JISHI,3673,4911,69,353.336956521739,1445146,23478
Nike,511882-020,2016/6/20,TB_JISHI,3696,4814,67,341.371794871795,1442611.5,23641
Nike,511882-020,2016/6/21,TB_JISHI,3762,4844,67,336.679487179487,1406763.5,23965
Nike,511882-020,2016/6/22,TB_JISHI,3767,4627,66,359.851351351351,1369112.5,24195
Nike,511882-020,2016/6/23,TB_JISHI,3843,4337,64,343.530303030303,1280522.5,24311
Nike,511882-020,2016/6/24,TB_JISHI,3984,4377,67,347.590909090909,1246998.5,24605
Nike,511882-020,2016/6/25,TB_JISHI,4055,4302,68,354.25,1224347.5,24784
Nike,511882-020,2016/6/26,TB_JISHI,4105,4256,67,355.106060606061,1211003.5,25057
Nike,511882-020,2016/6/27,TB_JISHI,4228,4448,67,354.772727272727,1271464.5,25344
Nike,511882-020,2016/6/28,TB_JISHI,3386,2677,21,321.818181818182,834352,21937
Nike,511882-020,2016/6/29,TB_JISHI,3363,2590,12,324.888888888889,819664,21739
Nike,511882-020,2016/6/30,TB_JISHI,3431,2476,8,310,782910,21071
Nike,511882-020,2016/7/1,TB_JISHI,3898,3345,24,330.895833333333,1066704.5,23910
Nike,511882-020,2016/7/4,TB_JISHI,4113,3345,31,308.879310344828,1039568.5,24528
Nike,511882-020,2016/7/5,TB_JISHI,3248,2918,18,324.138888888889,924320.5,23569
Nike,511882-020,2016/7/6,TB_JISHI,3939,2961,22,348.840909090909,939891,24317
Nike,511882-094,2016/6/17,TB_JISHI,11466,6063,470,537.134033937449,2527737.18678544,54416
Nike,511882-094,2016/6/18,TB_JISHI,11588,6226,477,538.597375804683,2604989.86498485,55444
Nike,511882-094,2016/6/19,TB_JISHI,11679,6439,483,536.852176788916,2648179.31292019,56462
Nike,511882-094,2016/6/20,TB_JISHI,11290,3493,488,533.815261720788,1507345.80786806,47393
Nike,511882-094,2016/6/21,TB_JISHI,11373,3494,492,533.757682607924,1495837.23039651,47717
Nike,511882-094,2016/6/22,TB_JISHI,11400,3411,490,533.41025557667,1450009.37486783,47945
Nike,511882-094,2016/6/23,TB_JISHI,11444,3440,495,533.968576605377,1465160.87630763,48018
Nike,511882-094,2016/6/24,TB_JISHI,11575,3485,497,532.898125221605,1452985.89255165,48779
Nike,511882-094,2016/6/25,TB_JISHI,11601,3736,498,533.41194616094,1500273.68525504,51098
Nike,511882-094,2016/6/26,TB_JISHI,11891,3803,499,534.293227106008,1541730.30210057,55148
Nike,511882-094,2016/6/27,TB_JISHI,12076,4038,506,532.970526219205,1668053.69438508,55175
Nike,511882-094,2016/6/28,TB_JISHI,10066,2658,298,537.961473816013,1174747.8791539,43630
Nike,511882-094,2016/7/1,TB_JISHI,5372,1531,219,527.069847817325,719934.880578168,23852
Nike,511882-094,2016/7/4,TB_JISHI,9527,2739,307,526.754135730587,1164329.41228932,38207
Nike,511882-094,2016/7/5,TB_JISHI,10151,2390,251,526.002313299088,1122264.9713734,46757
Nike,511882-094,2016/7/6,TB_JISHI,9645,2305,254,526.64694115341,1069977.43257925,44289
Nike,524977-001,2016/7/1,TB_JISHI,427,1770,13,371.923076923077,636573,4183
Nike,524977-001,2016/7/4,TB_JISHI,830,2287,20,367.2,826113,6062
Nike,524977-001,2016/7/5,TB_JISHI,505,1904,15,369.533333333333,680561,4824
Nike,524977-001,2016/7/6,TB_JISHI,531,1917,15,369.533333333333,684953,4959
Nike,589423-703,2016/7/4,TB_TMALL,24420,21275,4,215,4572405,62500
Nike,589423-703,2016/7/5,TB_TMALL,24546,20714,5,204.866666666667,4453057.4,62640
Nike,589423-703,2016/7/6,TB_TMALL,24725,20732,5,203.42,4457146.5,62781
Nike,599459-001,2016/6/17,TB_JISHI,943,2148,69,381.425531914894,671321,7192
Nike,599459-001,2016/6/18,TB_JISHI,972,2063,67,398.155555555556,672914,7100
Nike,599728,2016/7/4,TB_TMALL,7964,3865,12,381.200895902127,67752.004211552,56199
Nike,599728,2016/7/5,TB_TMALL,7953,3770,10,396.881381016356,55925.2133452754,55616
Nike,599728,2016/7/6,TB_TMALL,7975,3702,10,412.928828609814,1433733.46600985,55576
Nike,620274-834,2016/7/4,TB_TMALL,8111,6812,1,183,1246596,26745
Nike,620274-834,2016/7/5,TB_TMALL,8156,6839,1,183,1251537,26788
Nike,620274-834,2016/7/6,TB_TMALL,8220,6872,1,183,1257576,26844
Nike,620277-856,2016/7/4,TB_TMALL,10091,7876,1,279,2197404,28519
Nike,620277-856,2016/7/5,TB_TMALL,10138,7903,1,279,2204937,28602
Nike,620277-856,2016/7/6,TB_TMALL,10215,7903,1,279,2204937,28722
Nike,620280,2016/7/4,TB_TMALL,17078,8141,15,206.413607226107,1939600.98135198,41737
Nike,620280,2016/7/5,TB_TMALL,17151,8100,12,202.985958485958,1932467.75213675,42317
Nike,620280,2016/7/6,TB_TMALL,17230,8067,13,211.884047576355,1924905.01437451,42523
Nike,620469,2016/6/17,TB_JISHI,2036,2174,177,634.414142691524,728988.047619048,14059
Nike,620469,2016/6/18,TB_JISHI,1941,2049,178,647.628067655448,688819.047619048,13705
Nike,620469,2016/6/19,TB_JISHI,2044,2220,181,641.249120345632,763063.047619048,13888
Nike,620469,2016/6/22,TB_JISHI,1903,2108,174,677.05077950078,673469.785714286,9992
Nike,620469,2016/7/1,TB_JISHI,947,1553,77,704.105159667173,631767.605483406,5459
Nike,620469,2016/7/4,TB_TMALL,2032,2043,31,1288.5019857818,2860596.56880734,29058
Nike,620469,2016/7/5,TB_TMALL,1976,2019,31,1242.05770828595,2837474.49904434,21088
Nike,620469,2016/7/5,TB_JISHI,1087,1793,69,705.835384556399,708495.301587302,6818
Nike,620469,2016/7/6,TB_TMALL,1989,2018,32,1306.45046222329,2871487.63665902,21402
Nike,620469,2016/7/6,TB_JISHI,1117,1847,73,664.39367072552,731866.444444444,6891
Nike,631065,2016/7/4,TB_TMALL,3471,2531,8,178.042857142857,496603.5,10607
Nike,631065,2016/7/5,TB_TMALL,3288,2534,7,177.428571428571,501432,9572
Nike,631065,2016/7/6,TB_TMALL,3491,2550,8,177.205357142857,505474.714285714,10749
Nike,642808,2016/7/6,TB_TMALL,4504,4239,4,239.875,1138588,10479
Nike,644777,2016/7/6,TB_TMALL,2480,2679,6,249.166666666667,774131,6419
Nike,678573,2016/6/17,TB_JISHI,1118,3921,40,214.865391365391,624145.201298701,16802
Nike,678573,2016/6/18,TB_JISHI,1172,4115,40,216.250541125541,655300.534632035,17219
Nike,678573,2016/6/19,TB_JISHI,1220,4279,40,214.213504088504,681457.617965368,17567
Nike,678573,2016/6/20,TB_JISHI,1272,4475,40,214.213504088504,712761.201298701,18109
Nike,678573,2016/6/21,TB_JISHI,1313,4590,42,216.38647755753,731595.451298701,18433
Nike,678573,2016/6/22,TB_JISHI,1093,3631,41,217.538733196628,579431.527056277,13461
Nike,678573,2016/6/23,TB_JISHI,1151,3729,43,217.074296536797,595657.867965368,13735
Nike,678573,2016/6/24,TB_JISHI,1204,3791,43,217.074296536797,605648.54978355,13954
Nike,678573,2016/6/25,TB_JISHI,1182,3640,43,222.349296536797,581971.375541126,13602
Nike,678573,2016/6/26,TB_JISHI,1226,3651,46,223.113686700896,584073.708874459,13754
Nike,678573,2016/6/27,TB_JISHI,1294,3680,47,223.651312702449,588988.266566767,13935
Nike,678573,2016/7/1,TB_JISHI,1192,3273,16,222.312973484848,557593.621212121,12205
Nike,678573,2016/7/4,TB_JISHI,1362,3226,23,204.934076792772,529632.906926407,12483
Nike,678573,2016/7/6,TB_JISHI,1124,2553,21,210.516233766234,442944.954545455,10101
Nike,698181,2016/7/1,TB_JISHI,1257,1332,70,510.811177737088,617653.528138528,8383
Nike,698181-010,2016/6/25,TB_JISHI,1859,2085,121,593.437534779289,856076.674588256,14411
Nike,698181-010,2016/6/26,TB_JISHI,1900,2111,122,589.208619116638,864455.674588256,14615
Nike,703098,2016/7/4,TB_TMALL,9833,2745,15,199.587962962963,547959.958333333,20926
Nike,703098,2016/7/5,TB_TMALL,9844,2749,14,202.14880952381,572268.446428571,20969
Nike,703098,2016/7/6,TB_TMALL,9874,2743,16,204.052455357143,572240.946428571,21016
Nike,705149,2016/7/4,TB_TMALL,6755,3483,32,508.252915210012,296568.428418073,44598
Nike,705149,2016/7/5,TB_TMALL,6867,3481,38,502.655175322547,272470.416035381,45194
Nike,705149,2016/7/6,TB_TMALL,6930,3551,41,516.226662336728,2141914.81138422,45872
Nike,707361,2016/7/4,TB_TMALL,23832,2346,15,159.806902356902,118021.474747475,54004
Nike,707361,2016/7/5,TB_TMALL,23837,2293,14,157.590002705628,144105.584372294,53994
Nike,707361,2016/7/6,TB_TMALL,23859,2229,15,154.904572871573,361421.454415584,54042
Nike,707361-017,2016/7/1,TB_TMALL,1411,1675,4,119,119,6746
Nike,707361-017,2016/7/4,TB_TMALL,1680,1982,7,130.0625,217958.75,8121
Nike,707361-017,2016/7/5,TB_TMALL,1688,1963,5,119,33439,8146
Nike,707361-017,2016/7/6,TB_TMALL,1705,1968,5,149.5,312797.5,8179
Nike,717132,2016/7/5,TB_TMALL,3226,1850,38,364.110491477247,52069.7736117653,7598
Nike,717132,2016/7/6,TB_TMALL,3267,1861,43,387.298634072575,923017.872982413,7706
Nike,718349,2016/7/6,TB_TMALL,2745,3038,1,269,817222,7823
Nike,719760,2016/7/6,TB_TMALL,2675,3504,2,217,872496,17145
Nike,719871,2016/7/4,TB_TMALL,980,2024,17,230.463636363636,9068.45454545455,5505
Nike,719871,2016/7/5,TB_TMALL,978,2028,14,227.944444444444,8535.33333333333,5429
Nike,719871,2016/7/6,TB_TMALL,1009,2034,17,231.979500891266,601381.787878788,5568
Nike,719912,2016/7/5,TB_TMALL,7709,1706,40,622.059440197021,808765.095981714,47485
Nike,723874,2016/7/4,TB_TMALL,4424,3452,10,337.295454545455,2384,26120
Nike,723874,2016/7/5,TB_TMALL,4468,3474,11,381.795454545455,2157.5,26411
Nike,723874,2016/7/6,TB_TMALL,4495,3459,11,377.535123966942,1336751,26516
Nike,725027,2016/7/4,TB_TMALL,7662,3576,12,414.914285714286,1293831.54285714,33104
Nike,725027,2016/7/5,TB_TMALL,7783,3807,13,389.258775510204,1294604.94285714,34017
Nike,725027,2016/7/6,TB_TMALL,7817,3770,14,410.446734693878,1556179.17142857,34168
Nike,726955,2016/7/4,TB_TMALL,1894,3251,1,279,907029,5734
Nike,726955,2016/7/5,TB_TMALL,1920,3259,1,279,909261,5761
Nike,726955,2016/7/6,TB_TMALL,1951,3276,1,279,914004,5792
Nike,727028,2016/7/5,TB_TMALL,733,1745,3,263,456568,2382
Nike,749340,2016/7/4,TB_TMALL,7102,2347,47,624.582622055563,701183.08676164,60492
Nike,749340,2016/7/5,TB_TMALL,7365,2331,47,623.990488071355,677905.111028386,60797
Nike,749340,2016/7/6,TB_TMALL,7396,2312,50,639.194206506464,1632664.7465803,60971
Nike,749344,2016/7/4,TB_TMALL,2457,2371,40,616.6437548065,1562451.18737829,47949
Nike,749344,2016/7/5,TB_TMALL,2475,2373,37,619.335051434194,1567546.12842016,47927
Nike,749344,2016/7/6,TB_TMALL,2491,2367,39,645.938739049926,1624382.21142892,48114
Nike,778459,2016/7/4,TB_TMALL,1732,2704,7,215.85,580989.8,3723
Nike,778459,2016/7/5,TB_TMALL,1743,2699,4,209.275,579276.15,3743
Nike,778459,2016/7/6,TB_TMALL,1752,2701,5,212.91,580650.15,3771
Nike,778493,2016/7/4,TB_TMALL,2525,4070,14,177.012235449735,728315.015873016,7957
Nike,778493,2016/7/5,TB_TMALL,2538,4071,13,168.432980599647,728140.775132275,7918
Nike,778493,2016/7/6,TB_TMALL,2567,4124,14,176.14984882842,752950.534391534,8000
Nike,805941-001,2016/6/17,TB_JISHI,1743,2529,122,570.191468007002,1000929.93487993,9819
Nike,805941-001,2016/6/18,TB_JISHI,1801,2536,126,569.464011473535,498737.313085063,9882
Nike,805941-001,2016/6/19,TB_JISHI,1839,2539,132,558.095725042154,523988.689153439,9911
Nike,805941-001,2016/6/20,TB_JISHI,1845,2438,131,557.045396199242,443178.689153439,9790
Nike,805941-001,2016/6/21,TB_JISHI,1867,2420,130,546.51687455609,457631.805962556,9780
Nike,805941-001,2016/6/22,TB_JISHI,1892,2370,131,550.624717693345,475095.684167684,9815
Nike,805941-001,2016/6/23,TB_JISHI,1906,2339,126,558.780630976507,476418.684167684,9733
Nike,805941-001,2016/6/24,TB_JISHI,1946,2277,128,560.507512549179,470059.308099308,9729
Nike,805941-001,2016/6/25,TB_JISHI,1988,2272,132,555.166381564896,483909.515364265,9811
Nike,805941-001,2016/6/26,TB_JISHI,2035,2223,133,548.609641275483,474361.515364265,9810
Nike,805941-001,2016/6/27,TB_JISHI,2090,2222,134,547.070050954855,480982.856023606,9963
Nike,806771,2016/6/17,TB_JISHI,3561,4460,248,748.822679451632,897986.782051282,30545
Nike,806771,2016/6/18,TB_JISHI,3497,4318,250,754.872319566035,865750.615384615,30042
Nike,806771,2016/6/19,TB_JISHI,3577,4338,266,734.928605129913,883395.424908425,30127
Nike,806771,2016/6/20,TB_JISHI,3733,4440,270,745.969078368953,903169.32967033,30323
Nike,806771,2016/7/1,TB_JISHI,1237,1397,98,702.491408934708,734363.666666667,6852
Nike,806771,2016/7/4,TB_JISHI,2441,2238,126,700.44293646844,1123077.7254902,15047
Nike,806771,2016/7/4,TB_TMALL,3968,3941,38,1136.74352436852,306040.826839827,44510
Nike,806771,2016/7/5,TB_JISHI,2628,2295,108,712.968743509865,1225174.26666667,22793
Nike,806771,2016/7/5,TB_TMALL,3690,3918,39,1127.81224023668,305576.727364834,41699
Nike,806771,2016/7/6,TB_TMALL,3722,3893,42,1177.07403577293,5210983.79409598,42042
Nike,806771,2016/7/6,TB_JISHI,2820,2484,121,682.984756657484,1288256.6,24525
Nike,806771-001,2016/6/17,TB_JISHI,3633,5734,174,727.969305424389,2396988.77979798,25024
Nike,806771-001,2016/6/18,TB_JISHI,2799,2180,175,727.660269053935,1033597.71518547,15058
Nike,806771-001,2016/6/19,TB_JISHI,2833,2212,181,711.806356633562,1054646.44875223,15138
Nike,806771-001,2016/6/24,TB_JISHI,2927,2139,187,742.350670253785,1002580.53844326,15491
Nike,806771-001,2016/6/25,TB_JISHI,2891,2115,186,748.512183509768,996596.891384433,15297
Nike,806771-001,2016/6/26,TB_JISHI,3002,2161,187,739.605743142427,1022240.4828877,15700
Nike,806771-001,2016/6/27,TB_JISHI,3008,2140,185,738.377262874847,1004370.42406417,15687
Nike,806771-001,2016/7/1,TB_JISHI,1295,1503,82,718.054299693362,806766.666666667,6169
Nike,806772,2016/7/4,TB_TMALL,2361,2845,31,1137.70113943802,39354.2179363549,29842
Nike,806772,2016/7/5,TB_TMALL,2416,2852,28,1091.57296493142,62719.2887677465,31827
Nike,806772,2016/7/6,TB_TMALL,2441,2864,31,1177.60306338859,3905381.72297827,32442
Nike,807276,2016/7/4,TB_TMALL,5078,2157,34,522.26042454714,651002.970509219,28041
Nike,807276,2016/7/5,TB_TMALL,4853,2154,32,533.328363221632,599456.644354923,26861
Nike,807276,2016/7/6,TB_TMALL,5077,2127,33,537.876807786615,1135240.1647297,28283
Nike,818678,2016/6/21,TB_TMALL,3842,2126,43,758.538836316783,1379334.61495762,29149
Nike,818678,2016/6/22,TB_TMALL,3880,2125,43,758.748676123092,1384727.82783306,29567
Nike,818678,2016/6/23,TB_TMALL,3931,2119,43,758.223011311713,1380781.94404305,29789
Nike,818678,2016/6/24,TB_TMALL,3975,2131,43,760.135381389494,1370677.58801853,30116
Nike,818678,2016/6/25,TB_TMALL,4010,2142,43,760.344242148988,1380324.1995495,30594
Nike,818678,2016/6/26,TB_TMALL,4046,2150,43,759.62866395014,1389921.17122549,31175
Nike,818678,2016/6/27,TB_TMALL,4078,2167,43,760.426437605057,1402923.39785951,31633
Nike,818678,2016/6/28,TB_TMALL,4112,2146,43,760.092278147493,1390175.52141005,32025
Nike,818678,2016/6/29,TB_TMALL,4161,2080,43,761.118442459372,1348002.84643203,32618
Nike,818678,2016/6/30,TB_TMALL,4171,2083,43,761.118442459372,1350164.23131792,32818
Nike,818678,2016/7/1,TB_TMALL,3965,1935,29,766.625229890787,1285299.88115758,31942
Nike,818678,2016/7/4,TB_TMALL,5644,2903,45,772.118765294443,2021524.06359285,43582
Nike,818678,2016/7/5,TB_TMALL,4114,1973,48,771.08255444419,1358159.52798622,26468
Nike,818678,2016/7/6,TB_TMALL,4184,1998,51,780.044978990308,1601300.09168459,26948
Nike,818736-011,2016/6/17,TB_JISHI,1964,2094,111,289.018140753884,584533.898125241,14147
Nike,818736-011,2016/6/18,TB_JISHI,2012,2097,112,289.320726618527,580611.776455244,14284
Nike,818736-011,2016/6/19,TB_JISHI,2072,2117,116,291.064828703917,586853.330772332,14385
Nike,818736-011,2016/6/20,TB_JISHI,2155,2194,119,292.275057587137,591065.571462198,14663
Nike,818736-011,2016/6/21,TB_JISHI,2191,2263,120,292.139880086366,611106.431463308,14802
Nike,818736-011,2016/6/22,TB_JISHI,2324,2361,123,292.27564801756,640076.344231096,15248
Nike,818736-011,2016/6/23,TB_JISHI,2392,2422,123,292.569536877238,648221.45828371,15494
Nike,818736-011,2016/6/24,TB_JISHI,2463,2465,125,293.37812991395,662606.605538824,15748
Nike,818736-011,2016/6/25,TB_JISHI,2521,2480,126,293.830716120847,666863.323813605,15930
Nike,818736-011,2016/6/26,TB_JISHI,2578,2505,125,293.49435889558,675306.33417171,16066
Nike,818736-011,2016/6/27,TB_JISHI,2670,2555,128,294.362585293985,691149.482477245,16272
Nike,818736-011,2016/7/1,TB_JISHI,2282,2039,66,288.88669855966,595876.362466373,14971
Nike,818736-011,2016/7/4,TB_JISHI,2862,2502,100,291.321792183081,732603.015884225,16783
Nike,818736-011,2016/7/5,TB_JISHI,3012,2637,89,291.783531888786,776992.727979972,16865
Nike,818736-011,2016/7/6,TB_JISHI,2668,2437,87,289.052159188569,713456.404627399,12716
Nike,818953,2016/7/4,TB_TMALL,7135,4060,42,579.058635662432,199498.763398406,46037
Nike,818953,2016/7/5,TB_TMALL,7027,4059,42,584.882776126526,139844.300779909,45036
Nike,818953,2016/7/6,TB_TMALL,7115,4069,43,599.004425710531,2838551.99810588,45628
Nike,819004,2016/7/6,TB_TMALL,7438,5475,1,629,3443775,41725
Nike,819151-001,2016/6/17,TB_JISHI,7760,2424,281,738.86919390313,1477671.94864432,70401
Nike,819151-001,2016/6/18,TB_JISHI,7748,2308,283,748.666577923363,1391065.79017207,69415
Nike,819151-001,2016/6/19,TB_JISHI,7851,2307,285,744.869005062641,1378353.73515012,69860
Nike,819151-001,2016/6/20,TB_JISHI,7908,2283,282,744.382937635199,1374496.72507472,70167
Nike,819151-001,2016/6/21,TB_JISHI,7891,2288,284,744.110406037334,1380770.23738338,69742
Nike,819151-001,2016/6/22,TB_JISHI,8038,2250,287,749.114062410332,1343028.44305858,70934
Nike,819151-001,2016/6/23,TB_JISHI,8076,2266,288,756.258829269246,1357379.31501092,71157
Nike,819151-001,2016/6/24,TB_JISHI,8141,2283,292,761.493447322056,1360149.66496725,71431
Nike,819151-001,2016/6/25,TB_JISHI,8204,2268,293,757.7777615235,1350487.33412906,71648
Nike,819151-001,2016/6/26,TB_JISHI,8254,2241,295,752.646497772737,1334067.03970262,71977
Nike,819151-001,2016/6/27,TB_JISHI,8297,2252,298,747.699374318008,1343704.0663231,72258
Nike,819151-001,2016/7/1,TB_JISHI,4937,1700,141,734.185720151147,1042411.89169866,37815
Nike,819151-001,2016/7/4,TB_JISHI,6046,2036,197,739.581922428782,1255286.4950885,59494
Nike,819151-001,2016/7/5,TB_JISHI,6016,1788,159,720.06262318898,1110491.04669291,57743
Nike,819151-001,2016/7/6,TB_JISHI,6174,1754,157,705.383178885667,1087904.69654079,59030
Nike,819300,2016/6/17,TB_TMALL,7712,2558,31,397.407832106559,921940.777112243,37298
Nike,819300,2016/6/18,TB_TMALL,7737,2538,31,394.956541634129,913630.469375168,37391
Nike,819300,2016/6/19,TB_TMALL,7753,2509,31,393.936425565422,906549.101539424,37457
Nike,819300,2016/6/20,TB_TMALL,7775,2457,31,394.078460989265,890961.010167842,37449
Nike,819300,2016/6/21,TB_TMALL,7797,2412,31,412.15695723553,648847.916978101,37427
Nike,819300,2016/6/22,TB_TMALL,7820,2338,31,406.041479516405,637792.530324846,37481
Nike,819300,2016/6/23,TB_TMALL,7851,2269,31,401.520638031592,353202.881069694,37501
Nike,819300,2016/6/24,TB_TMALL,7875,2206,31,401.659526920481,349697.567814572,37511
Nike,819300,2016/6/25,TB_TMALL,7903,2121,31,401.233497771717,336132.488667326,37575
Nike,819300,2016/6/28,TB_TMALL,7958,1946,31,399.260682099521,318908.874644835,37783
Nike,819300,2016/6/29,TB_TMALL,7984,1851,31,400.24934154411,309111.450662,37837
Nike,819300,2016/6/30,TB_TMALL,7991,1824,31,400.24934154411,305949.425775123,37852
Nike,819300,2016/7/1,TB_TMALL,7739,1656,20,401.460597935711,172064.428674149,36321
Nike,819300,2016/7/4,TB_TMALL,15580,2441,31,391.627058139851,234269.404891155,70763
Nike,819300,2016/7/5,TB_TMALL,15043,2425,36,384.549637986151,160177.217540218,69200
Nike,819300,2016/7/6,TB_TMALL,15554,2431,38,400.56535474852,1032591.81058244,71114
Nike,819474,2016/7/4,TB_TMALL,4502,2938,33,707.601302498671,68640.5492424242,27325
Nike,819474,2016/7/5,TB_TMALL,4404,2703,31,703.545484687726,42203.7727272727,26121
Nike,819474,2016/7/6,TB_TMALL,4432,2729,35,713.200352959201,2412594.45454545,26324
Nike,819717-010,2016/6/17,TB_JISHI,4887,4232,110,283.846493609209,987336.259147633,19000
Nike,819717-010,2016/6/18,TB_JISHI,5030,4192,113,283.665774216857,980402.825225428,19267
Nike,819717-010,2016/6/19,TB_JISHI,5185,4247,117,287.162786132081,1001320.24248415,19585
Nike,819717-010,2016/6/20,TB_JISHI,5319,4337,119,285.485197689164,1031088.21509047,20032
Nike,819717-010,2016/6/21,TB_JISHI,5245,4269,123,284.760995858578,1013556.31580878,19699
Nike,819717-010,2016/6/22,TB_JISHI,5533,4549,126,285.537407155151,1248093.77386135,20678
Nike,819717-010,2016/6/23,TB_JISHI,5744,4604,128,286.532647346359,1267642.53596771,21139
Nike,819717-010,2016/6/24,TB_JISHI,5876,4652,131,286.192132378079,1284147.395326,21549
Nike,819717-010,2016/6/25,TB_JISHI,5985,4744,132,287.104268074751,1312022.80950773,21915
Nike,819717-010,2016/6/26,TB_JISHI,6104,4885,132,287.530510836166,1349756.05793741,22316
Nike,819717-010,2016/6/27,TB_JISHI,6306,4970,132,287.835276176645,1371868.97758769,22801
Nike,819717-010,2016/6/28,TB_JISHI,4333,3183,66,293.257315105529,928307.816413978,16282
Nike,819717-010,2016/6/29,TB_JISHI,3574,2662,50,290.566666913294,746985.089480291,13018
Nike,819717-010,2016/6/30,TB_JISHI,4079,3025,42,292.044363461294,875747.55124565,14408
Nike,819717-010,2016/7/1,TB_JISHI,4253,3112,70,288.573771803593,813148.50300949,13353
Nike,819717-010,2016/7/4,TB_JISHI,7353,5492,107,297.028692124887,1512341.98582093,27923
Nike,819717-010,2016/7/5,TB_JISHI,4721,3561,88,297.87762485969,976725.488209159,17664
Nike,819717-010,2016/7/6,TB_JISHI,5911,3960,97,298.24458067831,1097249.82051689,20532
Nike,819717-010-100,2016/6/17,TB_JISHI,2616,2760,84,286.954225920279,794286.595397147,15924
Nike,819717-010-100,2016/6/18,TB_JISHI,2709,2808,84,287.207920476273,790007.95878376,16163
Nike,819717-010-100,2016/6/19,TB_JISHI,2831,2885,86,286.557423594615,770477.946201898,16444
Nike,819717-010-100,2016/6/20,TB_JISHI,2937,2974,88,286.810890466892,794298.954096781,16949
Nike,819717-010-100,2016/6/21,TB_JISHI,3031,3253,90,287.608928206644,871840.696550993,17318
Nike,819717-010-100,2016/6/22,TB_JISHI,3109,3362,89,287.641820855112,902320.566868891,17602
Nike,819717-010-100,2016/6/23,TB_JISHI,3187,3386,88,288.62589358331,918736.349085008,17829
Nike,819717-010-100,2016/6/24,TB_JISHI,3295,3442,88,288.146768534917,935055.730666205,18169
Nike,819717-010-100,2016/6/25,TB_JISHI,3363,3486,89,287.754337588713,944647.376319441,18380
Nike,819717-010-100,2016/6/26,TB_JISHI,3481,3508,89,288.12038176542,955879.235538,19102
Nike,819717-010-100,2016/6/27,TB_JISHI,3595,3532,90,288.678817391534,963251.511201781,24870
Nike,819717-010-100,2016/6/28,TB_JISHI,2642,2162,53,296.649103626413,613804.220614035,21971
Nike,819717-010-100,2016/6/29,TB_JISHI,3232,2820,39,301.736933122279,766628.618629908,23881
Nike,819717-010-100,2016/7/1,TB_JISHI,3217,2897,52,287.921261793762,810368.514365079,27569
Nike,819717-010-100,2016/7/4,TB_JISHI,3830,3324,73,294.588403115322,932745.664390142,33557
Nike,819717-010-100,2016/7/5,TB_JISHI,2938,2443,50,307.750468253968,711535.23452381,28204
Nike,819717-100,2016/7/1,TB_JISHI,2209,1597,46,290.803381642512,474500.163888889,14095
Nike,819717-100,2016/7/4,TB_JISHI,5726,3216,62,284.163398268398,941749.572186147,37240
Nike,819717-100,2016/7/5,TB_JISHI,5628,2953,47,286.112477989261,871051.516042781,36168
Nike,819717-100,2016/7/6,TB_JISHI,5713,2983,52,284.907762947836,878252.013770053,36443
Nike,819803,2016/7/4,TB_TMALL,2422,2338,21,485.810633213859,1046809.43548387,29660
Nike,819803,2016/7/5,TB_TMALL,2397,2266,24,490.229361059273,1019593.7311828,29160
Nike,819803,2016/7/6,TB_TMALL,2516,2450,28,489.900373987572,1153348.53158602,30281
Nike,826593,2016/6/17,TB_TMALL,21982,2371,19,166.485664036818,371703.94042735,38913
Nike,826593,2016/6/18,TB_TMALL,21926,2643,19,165.683030900723,402480.533247863,39096
Nike,826593,2016/6/19,TB_TMALL,21922,2846,19,165.319957264957,430513.287863248,39204
Nike,826593,2016/6/20,TB_TMALL,21949,3019,19,165.319957264957,454804.870854701,39322
Nike,826593,2016/6/21,TB_TMALL,21954,3146,19,164.645655270655,487049.475641026,39418
Nike,826593,2016/6/22,TB_TMALL,22000,3182,19,164.246794871795,490261.761538462,39506
Nike,826593,2016/6/23,TB_TMALL,22030,3239,19,164.246794871795,498766.861538462,39613
Nike,826593,2016/6/24,TB_TMALL,22080,3250,19,164.296245421245,501104.885714286,39680
Nike,826593,2016/6/25,TB_TMALL,22107,3238,19,164.150412087912,498345.407692308,39762
Nike,826593,2016/6/26,TB_TMALL,22133,3249,19,164.150412087912,499331.883516484,39838
Nike,826593,2016/6/27,TB_TMALL,22156,3280,19,164.150412087912,502848.212637363,39900
Nike,826593,2016/6/28,TB_TMALL,22168,3313,19,164.459935897436,507218.592307692,39962
Nike,826593,2016/6/29,TB_TMALL,22229,3357,19,164.566602564103,512533.707692308,40070
Nike,826593,2016/6/30,TB_TMALL,22203,3383,19,164.566602564103,515825.753846154,40117
Nike,826593,2016/7/1,TB_TMALL,20093,3236,15,165.309020979021,494274.333846154,34228
Nike,826593,2016/7/4,TB_TMALL,26140,6571,20,166.26184981685,544111.665128205,50107
Nike,826593,2016/7/5,TB_TMALL,26124,6039,20,158.795666666667,364547.543333333,49022
Nike,826593,2016/7/6,TB_TMALL,29944,6859,22,173.204848484848,1168065.27333333,55876
Nike,830369,2016/7/4,TB_TMALL,4109,2422,32,504.528438346775,307981.527844792,31039
Nike,830369,2016/7/5,TB_TMALL,4145,2431,33,506.203763062237,432836.893795684,31268
Nike,830369,2016/7/6,TB_TMALL,4220,2400,36,516.622649665093,1317952.55406567,31649
